,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
5313,21,3,421010,5,0,2,0,4,1,0,0,60,38,0
5314,44,3,245333,1,1,9,1,2,1,0,0,40,38,0
5315,33,1,352277,1,0,0,0,4,1,3103,0,45,38,1
5316,38,3,29874,0,1,11,1,4,1,0,0,48,38,1
5317,29,3,77322,3,1,7,1,4,0,0,0,32,38,0
5318,34,3,260560,3,0,2,0,4,1,0,0,55,38,1
5319,27,4,217848,5,0,0,0,4,1,0,0,40,38,1
5320,20,3,283731,3,1,2,1,4,1,0,0,40,38,0
5321,35,6,190759,4,1,0,1,4,1,0,0,40,38,0
5322,59,6,109567,1,0,3,0,4,1,0,0,40,38,1
5323,19,5,209826,1,1,4,3,4,0,0,0,32,38,0
5324,27,3,232801,5,2,6,2,4,0,0,0,40,38,0
5325,41,3,154374,0,0,3,0,4,1,0,1887,50,38,1
5326,35,4,126738,1,1,4,3,4,1,0,0,50,38,0
5327,26,3,202156,3,0,7,3,4,0,0,0,30,38,0
5328,32,3,195447,0,0,3,0,4,1,0,0,55,38,1
5329,23,8,113301,5,2,14,1,4,0,0,0,35,38,0
5330,23,3,189203,1,1,0,1,4,1,0,0,50,38,0
5331,21,3,223019,3,1,7,3,4,0,0,0,30,38,0
5332,58,3,195878,3,0,3,0,4,1,0,0,24,4,0
5333,58,3,163150,3,3,8,1,4,0,0,0,28,38,0
5334,19,5,139278,3,1,11,3,4,1,0,0,20,38,0
5335,29,3,196494,1,2,5,4,4,0,0,0,36,38,0
5336,25,0,303704,1,2,0,1,4,0,0,0,40,38,0
5337,29,3,304082,1,1,9,1,4,1,0,0,40,28,0
5338,18,3,106943,5,1,11,3,4,0,0,0,12,38,0
5339,23,3,220993,1,1,7,3,4,1,0,0,35,38,0
5340,52,3,83984,1,0,11,3,4,0,0,0,40,38,0
5341,23,6,340605,0,1,0,1,4,0,0,0,12,38,0
5342,18,3,379710,3,1,11,3,4,0,0,0,20,38,0
5343,39,3,145933,0,0,2,0,4,1,15024,0,55,38,1
5344,34,5,208068,5,0,2,0,3,1,0,0,40,12,0
5345,39,3,172718,1,2,11,4,4,0,0,0,40,38,0
5346,30,3,53285,1,0,6,0,4,1,0,0,40,38,0
5347,50,3,139793,1,2,0,4,4,0,3418,0,38,38,0
5348,68,8,365350,5,1,14,1,4,1,0,0,30,38,0
5349,32,3,144064,3,1,0,4,4,1,0,0,40,38,0
5350,29,3,182676,5,1,7,3,4,0,0,0,38,25,0
5351,29,3,108574,3,2,7,1,4,0,0,0,30,38,0
5352,31,5,163845,3,2,7,4,4,0,0,0,40,38,0
5353,25,3,344804,5,1,5,2,4,1,0,0,40,25,0
5354,30,6,252818,1,1,9,1,4,0,0,0,40,38,0
5355,56,1,114231,5,3,7,4,4,0,0,0,25,38,0
5356,42,3,111895,1,0,2,0,4,1,0,1887,40,38,1
5357,52,3,128814,1,2,7,4,4,0,0,0,50,38,0
5358,37,3,168941,4,0,3,0,4,1,0,0,55,38,1
5359,27,3,212578,1,1,7,3,4,1,0,1721,20,38,0
5360,32,8,251120,1,1,14,2,4,1,0,0,40,38,0
5361,19,3,192773,3,1,7,3,4,0,0,0,24,38,0
5362,37,6,180667,3,0,10,0,4,1,0,0,40,38,0
5363,46,3,186172,3,0,2,0,4,1,0,0,50,38,1
5364,33,3,309590,3,1,7,1,2,1,0,0,40,22,0
5365,40,3,34178,1,2,2,4,4,1,0,0,40,38,1
5366,44,3,103759,0,0,12,0,4,1,0,0,40,38,1
5367,34,6,137900,0,1,9,1,4,0,0,0,48,38,1
5368,60,3,223911,1,1,0,4,2,0,0,0,40,38,0
5369,48,3,55720,1,0,13,0,4,1,2407,0,40,38,0
5370,39,3,123535,5,0,7,0,3,1,0,0,40,12,0
5371,24,3,479296,5,1,11,3,4,1,0,0,48,38,0
5372,65,8,263125,5,0,14,0,4,1,2290,0,27,38,0
5373,63,8,174817,3,0,14,0,4,1,0,0,32,38,0
5374,28,3,134890,3,0,2,0,4,1,0,0,40,38,1
5375,33,3,183887,3,0,2,0,2,1,0,1902,46,38,1
5376,28,3,55360,3,1,11,2,2,1,0,0,40,38,0
5377,34,3,113211,1,0,9,5,4,0,0,0,45,38,1
5378,25,3,224203,5,0,2,0,3,1,0,0,40,38,0
5379,74,8,132112,3,0,14,0,4,1,0,0,48,38,0
5380,28,3,113635,5,1,2,1,4,1,0,0,40,38,0
5381,23,3,52262,1,0,2,0,4,1,0,0,40,38,0
5382,25,1,202300,1,1,0,3,4,0,0,0,40,38,0
5383,19,3,307761,3,1,11,3,4,1,0,0,15,38,0
5384,48,3,324655,0,1,9,1,4,1,0,0,40,38,0
5385,60,3,23336,4,2,11,1,4,1,0,0,50,38,0
5386,26,3,206199,5,1,13,1,2,1,0,0,40,38,0
5387,38,0,365430,3,2,2,4,4,1,0,0,40,38,0
5388,53,3,42740,1,2,7,3,4,0,0,0,39,38,0
5389,30,3,160594,3,0,2,0,4,1,0,0,40,38,0
5390,53,4,202069,1,0,3,5,2,0,0,0,30,38,0
5391,22,8,142875,5,1,14,2,4,1,0,0,40,38,0
5392,41,4,60414,0,0,3,0,4,1,0,0,99,38,1
5393,42,3,340885,3,1,2,1,4,1,0,0,50,38,0
5394,22,3,194096,0,1,7,3,4,0,0,0,20,38,0
5395,27,6,222506,0,1,9,1,2,0,0,0,60,38,0
5396,44,3,55191,4,1,9,1,2,0,0,0,40,38,0
5397,58,3,88572,3,2,0,4,4,0,0,0,45,38,0
5398,28,3,216757,2,1,9,3,4,1,0,0,30,38,0
5399,48,3,57534,1,0,6,0,4,1,0,0,40,38,0
5400,43,8,96321,3,0,14,0,4,1,0,0,40,38,1
5401,41,5,201908,1,0,2,0,4,1,0,0,40,38,0
5402,50,1,237868,4,0,9,0,4,1,0,0,40,38,0
5403,46,3,285570,3,0,2,0,4,1,0,0,40,38,0
5404,35,3,187625,1,0,11,5,4,0,0,0,40,38,1
5405,24,3,376755,1,1,7,4,4,0,0,0,20,38,0
5406,56,1,137078,4,0,9,0,4,1,0,0,40,38,0
5407,42,3,175943,0,1,0,3,4,0,0,0,35,38,0
5408,27,3,211208,5,2,11,1,4,1,0,0,40,38,0
5409,35,3,105821,1,0,0,0,4,1,0,0,36,38,0
5410,49,3,205694,3,1,7,3,4,0,0,0,40,1,0
5411,39,3,148485,1,0,2,0,4,1,0,0,50,38,0
5412,28,3,142264,1,1,7,1,4,1,0,0,40,38,0
5413,45,5,125892,3,0,3,0,4,1,0,0,50,38,0
5414,66,3,250226,3,3,11,1,4,0,0,0,16,38,0
5415,19,3,300679,1,1,2,3,4,0,0,0,40,38,0
5416,18,3,112626,1,1,8,3,4,0,0,0,15,38,0
5417,47,3,153883,0,0,9,0,2,1,7688,0,45,38,1
5418,48,3,103648,1,2,12,4,4,0,0,0,41,38,0
5419,26,6,162487,0,1,9,1,4,1,0,0,20,41,0
5420,49,1,331650,4,2,9,4,4,0,9562,0,32,38,1
5421,50,4,171338,4,0,11,0,4,1,15024,0,40,38,1
5422,47,5,178319,4,0,9,0,4,1,0,1902,42,38,1
5423,30,3,217460,0,0,9,0,4,1,0,0,40,38,0
5424,44,5,182653,1,1,2,1,4,1,0,0,20,38,0
5425,70,8,152837,3,3,14,4,4,0,0,0,20,38,0
5426,47,3,459189,3,0,13,0,4,1,0,0,40,38,1
5427,52,3,87858,3,0,5,0,2,1,0,0,40,38,1
5428,32,3,125279,3,2,2,4,4,1,0,0,99,38,0
5429,39,5,169542,1,0,2,0,4,1,5178,0,40,38,1
5430,47,3,363418,0,0,3,0,4,1,0,0,45,8,1
5431,42,3,198282,3,0,7,0,4,1,0,0,40,38,0
5432,33,3,104620,4,0,12,5,4,0,0,0,15,38,0
5433,29,3,176137,3,2,0,4,4,0,0,0,40,38,0
5434,27,8,168347,3,2,14,4,2,0,0,0,40,38,0
5435,40,3,191814,0,0,3,0,4,1,0,1902,40,38,1
5436,42,1,150533,4,0,10,0,4,1,7688,0,35,38,1
5437,28,3,115677,1,0,6,0,4,1,0,1902,40,38,1
5438,19,3,182590,3,1,7,3,4,0,0,0,40,38,0
5439,30,3,239648,1,1,6,4,1,1,0,0,40,0,0
5440,71,3,139031,3,3,9,1,4,0,0,0,40,38,0
5441,53,0,141340,3,0,13,0,4,1,0,0,40,38,1
5442,64,3,170645,5,0,6,0,4,1,2105,0,40,38,0
5443,44,1,241506,4,2,9,4,4,0,0,0,50,38,0
5444,72,3,163921,1,3,0,4,2,0,0,0,20,38,0
5445,64,5,104958,5,0,2,0,4,1,0,0,70,38,0
5446,51,3,144284,3,0,13,0,4,1,0,0,40,38,0
5447,51,5,181139,1,0,11,0,4,1,0,0,40,38,1
5448,55,3,209962,3,0,11,0,4,1,0,0,35,38,0
5449,34,3,87218,0,0,9,0,4,1,0,0,45,38,1
5450,36,3,182189,1,1,2,1,4,1,0,0,40,38,0
5451,20,3,196337,1,1,11,3,4,1,0,0,35,38,0
5452,25,3,238605,3,1,11,3,4,0,0,0,25,38,0
5453,40,3,106501,3,0,13,0,4,1,2829,0,50,38,0
5454,24,3,172169,3,0,5,0,4,1,0,0,50,38,0
5455,39,3,242922,3,1,12,1,2,1,0,0,35,38,0
5456,56,3,257555,4,0,9,0,4,1,0,0,40,38,1
5457,25,3,192302,0,1,3,1,4,0,0,0,60,38,0
5458,38,4,115487,1,2,3,1,4,1,0,0,45,38,0
5459,22,3,70160,1,1,5,1,4,1,0,0,40,38,0
5460,29,3,410351,1,0,2,0,4,1,0,0,43,38,0
5461,25,3,236421,5,1,7,3,2,1,0,0,40,38,0
5462,36,3,196662,1,1,13,1,4,1,0,0,50,32,0
5463,50,5,203004,3,2,3,1,4,0,99999,0,60,38,1
5464,22,3,200819,3,0,13,0,4,1,0,0,40,38,0
5465,19,3,222866,5,1,4,2,4,1,0,0,40,38,0
5466,20,3,204160,1,1,11,3,4,0,0,0,12,38,0
5467,54,3,141707,4,0,9,0,2,1,0,0,40,38,1
5468,32,3,123157,0,0,12,0,4,1,0,0,30,41,0
5469,28,3,219863,1,0,6,0,4,1,0,0,40,38,0
5470,44,8,29841,3,2,14,4,4,0,0,0,50,38,0
5471,59,3,35723,0,0,4,0,4,1,99999,0,40,38,1
5472,52,3,163948,5,0,4,0,4,1,0,0,60,38,1
5473,19,8,255117,1,1,14,1,4,0,0,0,30,38,0
5474,39,3,100032,3,0,10,5,4,0,0,0,15,38,1
5475,22,3,33087,3,0,6,0,4,1,0,0,45,38,0
5476,24,8,324469,1,1,14,1,4,0,0,0,38,38,0
5477,57,3,337001,4,0,3,0,4,1,0,0,45,38,1
5478,18,3,151747,5,1,7,3,4,1,0,0,40,38,0
5479,31,1,85057,1,0,0,5,0,0,0,0,40,38,1
5480,25,3,257910,0,1,9,1,4,1,0,0,45,38,0
5481,37,3,94331,5,2,6,4,4,0,0,0,40,38,0
5482,26,3,250261,5,1,5,1,4,1,0,0,55,25,0
5483,32,3,97359,3,1,2,3,4,1,0,0,40,38,0
5484,53,6,121294,5,1,7,4,4,0,0,0,45,30,0
5485,49,4,211020,2,0,9,0,4,1,15024,0,50,38,1
5486,34,8,165295,5,2,14,4,4,0,0,0,40,25,0
5487,65,4,116057,3,2,11,1,4,0,6723,0,40,38,0
5488,52,3,469005,0,2,3,1,4,1,0,0,40,25,0
5489,30,1,197886,3,0,2,0,4,1,0,0,40,38,0
5490,40,3,379917,1,1,13,1,4,1,0,0,32,38,0
5491,28,3,30912,1,1,6,1,4,1,0,0,40,38,0
5492,28,3,206889,3,2,2,1,4,1,0,0,40,38,0
5493,45,5,87490,4,0,9,0,4,1,0,1977,50,38,1
5494,40,1,241851,4,0,3,0,4,1,0,0,50,38,1
5495,42,3,155899,1,0,11,0,4,1,0,0,45,38,0
5496,25,0,253135,0,1,3,1,4,0,0,0,40,41,0
5497,77,1,120408,1,0,10,0,4,1,0,0,20,38,0
5498,64,3,77884,1,0,11,0,1,1,0,0,40,29,0
5499,43,3,162887,1,0,3,0,2,1,0,0,40,38,1
5500,30,3,154843,4,1,9,1,4,1,0,0,40,18,0
5501,43,1,115511,1,0,4,0,4,1,0,2002,40,38,0
5502,40,3,121492,1,1,6,1,2,1,0,0,48,38,0
5503,31,3,103596,3,0,11,0,4,1,0,0,55,38,1
5504,25,3,457070,5,2,2,3,4,1,0,0,45,38,0
5505,19,3,73461,3,1,12,1,2,1,0,0,40,38,0
5506,41,4,153078,3,0,3,0,1,1,0,1887,70,34,1
5507,51,3,194788,5,2,0,2,4,0,0,0,30,38,0
5508,31,5,203181,5,0,2,0,4,1,0,0,35,38,0
5509,35,3,230279,3,1,6,4,4,0,0,0,40,38,0
5510,52,3,89041,0,0,11,0,4,1,0,0,40,38,1
5511,41,6,92717,1,1,0,4,2,0,0,1504,40,38,0
5512,27,3,257033,3,1,5,1,2,1,0,0,60,38,0
5513,40,3,145166,3,0,2,0,4,1,4064,0,40,38,0
5514,38,3,20308,3,0,0,0,4,1,0,0,40,38,1
5515,34,8,203784,5,0,14,0,4,1,0,0,40,38,0
5516,27,3,38353,3,2,2,1,4,1,0,0,40,38,0
5517,25,3,133373,0,1,11,3,4,1,0,0,40,38,1
5518,60,8,167978,3,1,14,1,4,0,0,0,40,38,0
5519,20,3,166302,3,1,11,3,4,0,0,0,20,38,0
5520,17,3,333304,3,1,7,3,4,0,0,0,40,38,0
5521,31,1,265706,0,1,10,1,4,1,4650,0,40,38,0
5522,65,5,111916,4,0,3,0,4,1,0,0,10,38,1
5523,62,6,213700,2,2,9,1,4,1,0,0,50,38,0
5524,39,3,276559,4,1,9,1,4,1,0,2444,45,38,1
5525,36,3,36989,1,0,11,0,4,1,0,0,40,38,0
5526,59,3,181566,3,0,2,0,4,1,4508,0,40,38,0
5527,23,3,202920,1,1,0,3,4,0,0,0,40,10,0
5528,32,5,24529,1,1,2,1,4,1,0,0,50,38,1
5529,22,3,137320,3,1,2,1,2,1,0,0,40,38,0
5530,66,8,106791,3,3,14,4,4,0,0,0,40,38,0
5531,28,3,160510,1,0,0,0,4,1,0,0,50,38,1
5532,34,8,112584,3,2,14,4,4,0,0,0,40,38,0
5533,19,3,233779,3,1,2,3,4,1,0,0,40,38,0
5534,54,6,276005,4,0,9,0,4,1,0,0,40,38,1
5535,36,4,192251,1,0,11,5,4,0,0,1902,15,38,1
5536,70,8,308689,5,0,14,0,2,1,0,0,40,4,0
5537,50,3,274528,3,2,2,2,4,1,0,0,40,38,0
5538,17,3,23856,5,1,3,3,4,0,0,0,20,38,0
5539,53,3,175220,0,0,11,0,1,1,7688,0,48,35,1
5540,41,5,233150,1,0,11,0,4,1,0,0,55,38,0
5541,26,3,153169,5,0,5,0,4,1,0,0,40,38,0
5542,59,0,298449,1,0,0,0,4,1,0,0,43,38,0
5543,17,3,188949,5,1,13,1,4,1,0,0,40,38,0
5544,30,3,157911,1,0,0,5,4,0,0,0,40,38,1
5545,33,3,243330,3,0,6,0,4,1,0,0,55,38,0
5546,40,3,271343,1,2,12,3,4,0,0,0,32,38,0
5547,48,3,45564,1,2,9,1,4,1,4650,0,50,38,0
5548,47,3,262043,0,1,0,1,4,0,0,0,40,38,0
5549,38,3,103323,3,2,6,1,4,1,0,0,40,38,0
5550,30,5,96480,4,0,9,5,4,0,0,0,60,38,1
5551,47,3,154117,3,2,2,2,4,0,0,0,40,38,0
5552,41,3,151856,3,0,10,0,4,1,0,0,40,38,0
5553,20,3,132053,3,1,0,2,4,0,0,1719,40,38,0
5554,29,3,199118,1,1,0,1,4,0,0,0,40,12,0
5555,36,5,119272,3,0,3,0,4,1,0,0,38,38,0
5556,18,3,209792,1,1,7,3,4,0,0,0,40,38,0
5557,35,3,185084,3,0,5,0,4,1,0,0,48,38,1
5558,41,3,230931,3,1,7,4,4,0,0,0,40,32,0
5559,23,3,162282,3,1,6,3,4,1,0,0,40,38,0
5560,39,5,185366,1,0,2,0,4,1,0,0,35,38,1
5561,46,3,93557,1,0,0,0,4,1,0,0,40,38,0
5562,45,3,160428,1,2,9,4,4,0,0,0,43,38,0
5563,53,3,159650,5,0,2,0,4,1,0,0,40,38,0
5564,54,1,137678,3,2,7,1,4,0,0,0,30,38,0
5565,48,5,56841,1,2,13,1,4,1,0,0,40,38,0
5566,32,5,33124,0,1,2,1,4,0,0,0,35,38,0
5567,31,3,219117,1,2,3,4,4,0,5455,0,60,38,0
5568,43,3,208045,4,1,9,1,4,1,0,0,40,38,1
5569,43,3,128578,3,0,11,0,4,1,7688,0,60,38,1
5570,28,3,351731,3,2,2,4,4,1,0,0,50,38,0
5571,46,3,201694,1,2,3,4,4,0,0,0,40,38,0
5572,34,3,205152,3,0,5,0,4,1,0,0,40,38,0
5573,73,8,30713,3,0,14,0,4,1,0,0,10,38,0
5574,25,3,190107,0,1,9,1,4,1,0,0,35,38,0
5575,23,0,244480,1,1,0,4,4,0,0,0,15,38,0
5576,32,3,347112,0,1,3,1,4,0,0,0,45,38,0
5577,37,0,106297,3,2,5,4,4,1,0,0,40,38,0
5578,36,3,128516,3,2,7,1,4,0,0,0,20,38,0
5579,27,3,55950,1,1,3,1,2,0,0,0,40,38,0
5580,29,3,324505,1,2,0,1,4,1,0,0,40,38,0
5581,42,3,130760,1,0,6,0,4,1,0,0,40,38,0
5582,24,1,174413,0,1,9,1,4,0,0,1974,40,38,0
5583,29,8,20877,1,1,14,4,4,0,0,0,35,38,0
5584,22,3,144238,5,1,4,3,4,0,0,0,38,38,0
5585,47,3,193047,2,0,11,0,4,1,0,0,60,38,0
5586,43,3,300099,1,1,7,1,4,0,0,0,40,38,0
5587,65,8,369902,3,3,14,1,4,0,0,0,8,38,0
5588,56,5,42166,0,0,7,0,4,1,0,0,40,38,0
5589,54,3,171924,3,0,11,0,4,1,0,0,50,1,1
5590,50,3,201984,3,2,6,4,4,1,0,0,40,38,0
5591,29,3,306420,3,0,2,0,4,1,0,0,45,38,1
5592,32,5,46746,1,0,4,0,4,1,0,0,65,38,0
5593,37,3,185325,3,0,2,0,4,1,0,0,44,38,0
5594,30,3,201697,0,1,7,1,4,1,0,0,40,38,0
5595,30,3,181372,0,0,9,5,4,0,0,0,40,38,1
5596,39,3,112077,3,0,2,0,4,1,0,0,40,38,0
5597,23,3,370057,3,2,0,1,4,0,0,0,40,38,0
5598,32,3,72591,3,0,2,0,4,1,0,0,40,38,0
5599,37,1,105803,4,0,3,0,4,1,0,0,40,38,1
5600,20,3,198478,3,1,4,2,4,1,0,0,40,38,0
5601,33,3,119017,1,2,0,4,4,0,0,0,50,38,0
5602,42,3,138872,3,0,13,0,4,1,0,0,99,38,0
5603,56,0,97213,0,1,0,1,4,0,0,0,60,38,0
5604,40,3,36556,2,0,9,0,4,1,0,0,55,38,0
5605,38,6,200904,5,2,0,4,2,0,0,0,40,38,0
5606,49,3,186256,1,0,9,0,4,1,5013,0,30,38,0
5607,18,3,115815,1,1,7,3,4,1,0,0,20,8,0
5608,42,3,308770,1,0,0,0,2,1,0,0,40,38,1
5609,25,1,187792,1,2,10,1,4,0,0,0,40,38,0
5610,38,3,233571,1,0,12,5,4,0,0,1902,40,38,1
5611,26,3,131913,0,1,6,1,2,0,0,0,40,38,0
5612,26,3,31558,0,0,9,0,4,1,0,0,90,38,1
5613,33,3,255004,3,1,13,1,4,1,2354,0,61,38,0
5614,25,1,315287,1,1,10,2,2,1,0,0,40,37,0
5615,18,3,182545,3,1,6,3,2,1,0,0,40,38,0
5616,59,3,750972,3,0,6,0,4,1,0,0,40,38,0
5617,69,5,505365,1,0,11,0,4,1,6514,0,45,38,1
5618,22,1,177475,0,1,9,1,4,0,0,0,40,38,0
5619,40,3,203761,5,0,5,0,4,1,0,0,40,38,0
5620,40,5,36104,1,0,2,0,4,1,0,0,40,38,0
5621,33,4,179708,1,0,2,0,4,1,0,0,40,38,0
5622,51,4,77392,5,0,4,0,4,1,0,0,60,38,1
5623,73,8,86709,1,1,14,1,1,1,0,0,38,38,0
5624,59,1,173992,3,2,0,4,4,0,0,0,35,38,0
5625,20,3,119665,3,1,2,3,4,1,0,0,40,38,0
5626,37,3,188391,1,1,12,1,4,1,0,0,46,38,0
5627,51,3,326005,3,0,3,0,4,1,0,0,40,8,1
5628,24,3,203203,0,1,11,1,4,0,0,0,25,38,0
5629,59,3,64102,5,0,5,0,4,1,0,0,40,38,0
5630,21,3,169188,3,1,6,3,4,0,0,0,35,38,0
5631,45,3,385793,5,0,2,0,3,1,0,0,40,25,0
5632,25,3,390537,1,1,11,4,4,0,0,0,25,7,0
5633,29,3,115677,5,1,6,3,4,1,0,0,42,38,0
5634,22,3,230248,1,1,0,2,4,0,0,0,40,38,0
5635,66,8,59056,5,0,14,5,4,0,0,0,40,38,0
5636,72,3,108038,4,2,9,1,4,1,0,0,60,4,1
5637,39,1,282461,1,0,10,0,4,1,0,0,40,38,1
5638,36,3,184659,3,0,2,0,4,1,7298,0,40,38,1
5639,65,3,182470,1,1,2,1,4,1,0,0,20,38,0
5640,63,3,458609,3,2,11,1,4,0,3674,0,30,38,0
5641,58,3,104476,1,2,0,1,4,0,0,1092,40,38,0
5642,27,3,200802,1,2,0,3,4,0,0,0,40,38,0
5643,58,3,170608,5,2,10,1,4,0,0,0,40,38,0
5644,52,3,197322,1,0,2,0,4,1,0,0,40,38,0
5645,37,3,118358,1,0,2,0,4,1,0,0,40,38,1
5646,21,8,520231,1,1,14,3,4,0,0,0,40,38,0
5647,61,5,198017,3,0,11,0,4,1,0,0,50,41,0
5648,29,3,131045,1,2,0,4,4,0,0,0,40,38,0
5649,19,8,272166,1,1,14,3,4,1,0,1602,30,38,0
5650,30,3,110083,1,1,2,1,4,0,0,0,40,38,0
5651,32,3,335569,3,0,2,0,4,1,0,0,40,38,0
5652,47,3,167159,3,0,5,0,4,1,0,0,40,38,1
5653,50,3,170326,3,2,6,1,4,0,0,0,40,38,0
5654,39,3,319052,0,0,5,5,1,0,0,0,37,29,0
5655,57,3,174662,3,0,2,0,4,1,0,0,40,38,0
5656,40,3,110732,3,1,0,3,4,0,0,0,50,38,0
5657,27,0,409815,1,2,0,2,2,0,0,0,50,38,0
5658,28,3,79874,1,1,7,1,4,1,0,0,37,38,0
5659,49,3,116641,0,0,3,5,4,0,15024,0,35,38,1
5660,33,3,87209,3,2,2,1,4,1,0,0,45,38,0
5661,64,1,152172,5,0,6,5,4,1,0,0,40,41,0
5662,46,5,142222,1,2,3,4,4,0,1151,0,60,38,0
5663,50,1,120521,1,0,3,0,0,1,0,0,50,38,1
5664,43,5,247752,4,0,11,0,4,1,0,0,60,38,0
5665,26,3,34161,1,1,7,4,4,0,0,0,40,38,0
5666,33,3,589155,1,0,6,0,4,1,0,0,50,38,0
5667,50,3,149784,1,0,2,0,4,1,0,0,40,38,0
5668,38,3,402522,5,2,4,4,4,1,0,0,40,36,0
5669,28,3,228346,0,0,3,0,4,1,0,0,50,38,0
5670,21,3,415755,1,1,7,3,4,1,0,0,40,38,0
5671,38,3,289653,0,2,11,4,4,1,0,0,45,38,1
5672,17,3,165018,5,1,11,3,4,0,0,0,10,38,0
5673,19,3,322866,3,1,7,3,2,0,0,0,40,38,0
5674,45,5,244813,4,0,9,0,4,1,0,0,38,38,1
5675,27,3,538193,5,1,9,1,1,0,0,0,50,38,0
5676,45,3,256367,5,2,4,1,2,1,0,0,40,38,0
5677,46,3,95864,1,2,7,4,4,0,0,0,40,38,0
5678,57,5,291167,1,0,2,0,4,1,0,0,40,38,0
5679,39,3,126569,3,1,2,1,4,1,0,0,40,30,0
5680,34,3,128016,0,0,9,5,4,0,99999,0,40,38,1
5681,18,8,323584,1,1,14,3,4,1,0,0,10,38,0
5682,65,8,115431,1,0,14,0,4,1,0,0,20,38,0
5683,26,3,246156,5,1,2,2,4,1,0,0,24,15,0
5684,44,3,346081,3,2,9,1,4,1,0,0,40,38,1
5685,38,1,156383,1,1,10,4,2,0,0,0,40,38,0
5686,49,3,151267,1,2,9,4,2,0,0,0,40,38,0
5687,41,1,249039,3,2,0,4,4,0,0,0,40,38,0
5688,52,0,157454,3,1,6,1,4,0,0,0,40,38,0
5689,30,3,143540,5,0,4,0,4,1,0,0,40,38,0
5690,72,6,120733,5,3,7,4,2,0,0,0,40,38,0
5691,48,3,344381,0,0,9,0,1,1,0,0,42,38,1
5692,32,3,149787,1,0,2,0,4,1,0,0,50,38,1
5693,22,3,268525,0,1,9,1,4,1,0,0,50,38,0
5694,24,3,396099,1,1,5,1,4,0,0,0,35,38,0
5695,24,3,221442,1,2,7,1,4,0,0,0,36,38,0
5696,55,3,115198,5,0,13,5,4,0,0,0,48,38,0
5697,48,0,102359,3,0,0,0,4,1,0,0,40,38,0
5698,42,1,298885,3,2,3,4,4,1,0,0,40,38,0
5699,34,3,93213,4,0,7,0,4,1,0,0,30,38,0
5700,40,3,130760,3,0,3,0,4,1,0,0,42,38,0
5701,29,8,236834,1,2,14,3,4,0,0,0,15,38,0
5702,39,4,31709,1,0,0,5,4,0,0,0,20,38,1
5703,45,3,192053,0,0,2,0,4,1,0,0,50,38,0
5704,21,3,95918,1,1,0,3,4,1,0,0,43,10,0
5705,36,4,132879,4,0,12,0,4,1,0,1887,40,38,1
5706,28,3,64940,3,1,5,3,4,0,0,0,40,38,0
5707,57,3,106910,3,2,0,4,1,0,0,0,40,38,0
5708,22,3,210474,1,1,0,1,4,0,0,0,40,38,0
5709,31,1,393965,3,2,0,1,4,0,0,0,8,38,0
5710,23,1,117789,1,1,9,1,4,0,0,0,50,38,0
5711,35,5,134498,1,1,3,3,4,1,0,0,45,38,1
5712,28,3,212068,0,1,11,1,4,1,0,1980,40,38,0
5713,27,3,169544,1,0,6,0,4,1,0,0,50,38,0
5714,76,8,32995,5,0,14,0,4,1,0,0,5,38,0
5715,37,3,261241,1,0,12,0,4,1,0,1485,50,38,0
5716,43,3,145784,3,1,7,2,1,0,0,0,40,41,0
5717,33,3,252646,4,0,3,0,4,1,0,0,55,38,1
5718,56,3,161944,3,0,6,0,4,1,0,0,40,38,0
5719,50,4,249644,3,0,3,0,4,1,0,0,50,38,1
5720,35,3,195081,3,1,11,4,2,0,0,0,40,38,0
5721,36,3,428251,0,1,12,3,4,1,0,0,40,38,0
5722,59,5,198145,4,0,9,0,4,1,0,0,35,38,1
5723,42,3,348059,2,2,3,1,4,1,0,0,60,38,0
5724,21,3,43587,1,1,11,3,4,0,0,0,30,38,0
5725,24,3,318612,1,1,3,1,4,1,0,1504,40,38,0
5726,17,8,235661,5,1,14,3,4,0,0,0,30,38,0
5727,29,3,129528,0,1,9,1,4,0,0,0,40,38,0
5728,61,3,200427,2,0,9,0,4,1,0,0,40,38,1
5729,35,3,188243,3,2,6,4,4,0,0,0,48,38,0
5730,56,5,306633,1,0,9,0,4,1,0,0,40,38,0
5731,44,5,85019,0,0,2,0,1,1,0,0,40,41,1
5732,22,8,356286,3,1,14,3,2,1,0,0,10,38,0
5733,45,3,102771,3,0,3,0,4,1,0,0,40,38,1
5734,40,1,34739,1,0,3,5,4,0,0,0,36,38,0
5735,22,8,201959,3,1,14,3,2,1,0,0,40,38,0
5736,28,3,126743,5,1,7,2,4,1,2176,0,52,25,0
5737,46,1,85341,4,0,9,0,4,1,0,0,56,38,0
5738,57,3,275943,3,0,4,0,4,1,0,0,40,38,0
5739,41,3,82823,3,0,0,5,4,0,5013,0,30,38,0
5740,30,3,183388,3,2,0,4,4,0,0,0,40,38,0
5741,21,3,116489,1,1,9,3,4,0,0,0,40,38,0
5742,62,5,215789,4,0,3,0,4,1,0,1977,50,38,1
5743,19,3,365871,1,1,13,3,4,1,0,0,32,38,0
5744,63,1,199275,3,1,3,1,4,0,8614,0,38,38,1
5745,39,5,34111,3,0,4,0,4,1,0,0,70,38,0
