,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,loan_to_emp_length_ratio,int_rate_to_loan_amt_ratio
25774,36,38000,RENT,15.0,VENTURE,C,20000,12.41,1,0.53,Y,16,26-35,low-middle,very large,0.5263157894736842,0.00075,0.0006205
14072,26,42000,RENT,2.0,EDUCATION,C,4800,14.27,1,0.11,Y,2,20-25,low-middle,small,0.11428571428571428,0.0004166666666666667,0.0029729166666666667
9959,25,74000,MORTGAGE,9.0,VENTURE,A,12000,6.03,0,0.16,N,3,20-25,middle,large,0.16216216216216217,0.00075,0.0005025
5342,22,24000,RENT,6.0,MEDICAL,B,6000,10.65,0,0.25,N,4,20-25,low,medium,0.25,0.001,0.001775
9096,23,21000,RENT,3.0,PERSONAL,B,10000,12.21,1,0.48,N,4,20-25,low,medium,0.47619047619047616,0.0003,0.001221
17776,34,39600,MORTGAGE,16.0,PERSONAL,A,2400,6.03,0,0.06,N,9,26-35,low-middle,small,0.06060606060606061,0.006666666666666667,0.0025125
8536,23,28000,RENT,0.0,EDUCATION,A,8700,6.03,1,0.31,N,2,20-25,low-middle,medium,0.3107142857142857,0.0,0.0006931034482758621
2809,23,30000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,6725,6.99,1,0.22,N,3,20-25,low-middle,medium,0.22416666666666665,0.0008921933085501858,0.0010394052044609666
6705,21,48000,MORTGAGE,1.0,EDUCATION,B,3500,10.25,1,0.07,N,3,20-25,low-middle,small,0.07291666666666667,0.00028571428571428574,0.0029285714285714284
3752,25,40000,RENT,0.0,MEDICAL,C,4700,12.09,0,0.12,Y,3,20-25,low-middle,small,0.1175,0.0,0.002572340425531915
17375,29,56000,RENT,7.0,DEBTCONSOLIDATION,B,3500,10.37,0,0.06,N,7,26-35,middle,small,0.0625,0.002,0.0029628571428571425
8269,22,78000,RENT,3.0,MEDICAL,C,8000,13.79,0,0.1,Y,4,20-25,high-middle,medium,0.10256410256410256,0.000375,0.0017237499999999998
25511,32,40000,MORTGAGE,4.0,VENTURE,A,7500,5.99,0,0.19,N,8,26-35,low-middle,medium,0.1875,0.0005333333333333334,0.0007986666666666667
17059,27,38000,RENT,5.0,MEDICAL,A,3000,7.49,0,0.08,N,8,26-35,low-middle,small,0.07894736842105263,0.0016666666666666668,0.0024966666666666666
14327,25,90000,RENT,9.0,EDUCATION,B,10000,12.42,0,0.11,N,4,20-25,high-middle,medium,0.1111111111111111,0.0009,0.001242
15113,25,59000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5000,6.03,1,0.08,N,3,20-25,middle,small,0.0847457627118644,0.0018,0.001206
3039,24,62467,RENT,0.0,HOMEIMPROVEMENT,A,10625,8.49,0,0.17,N,2,20-25,middle,large,0.17008980741831686,0.0,0.0007990588235294118
21059,35,62000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,13000,9.25,1,0.21,N,10,26-35,middle,large,0.20967741935483872,0.0006923076923076923,0.0007115384615384616
564,23,55000,RENT,5.0,DEBTCONSOLIDATION,B,20000,12.53,1,0.36,N,2,20-25,middle,very large,0.36363636363636365,0.00025,0.0006265
15143,25,33000,RENT,0.0,MEDICAL,A,1000,7.29,0,0.03,N,4,20-25,low-middle,small,0.030303030303030304,0.0,0.00729
3067,25,40000,RENT,6.0,EDUCATION,B,10400,9.91,0,0.26,N,4,20-25,low-middle,large,0.26,0.000576923076923077,0.0009528846153846154
13059,22,117000,MORTGAGE,6.0,EDUCATION,A,11000,6.92,0,0.09,N,4,20-25,high,large,0.09401709401709402,0.0005454545454545455,0.0006290909090909091
12745,26,36108,RENT,7.0,MEDICAL,D,2000,16.49,0,0.06,N,3,20-25,low-middle,small,0.05538938739337543,0.0035,0.008244999999999999
16740,31,118000,RENT,0.0,PERSONAL,D,2000,16.89,1,0.02,N,8,26-35,high,small,0.01694915254237288,0.0,0.008445000000000001
126,22,53000,RENT,5.0,EDUCATION,C,25000,13.43,1,0.47,Y,4,20-25,middle,very large,0.4716981132075472,0.0002,0.0005371999999999999
8064,24,54000,MORTGAGE,8.0,VENTURE,D,1500,14.42,1,0.03,Y,2,20-25,middle,small,0.027777777777777776,0.005333333333333333,0.009613333333333333
9693,24,14400,RENT,4.0,MEDICAL,A,4050,6.91,1,0.28,N,4,20-25,low,small,0.28125,0.0009876543209876543,0.0017061728395061729
16269,30,49110,RENT,2.0,EDUCATION,B,19775,12.42,1,0.4,N,10,26-35,low-middle,very large,0.4026674811647322,0.0001011378002528445,0.0006280657395701644
10454,24,77350,MORTGAGE,2.0,DEBTCONSOLIDATION,C,4800,13.79,0,0.06,Y,4,20-25,high-middle,small,0.062055591467356175,0.0004166666666666667,0.0028729166666666664
25909,41,32004,RENT,2.0,HOMEIMPROVEMENT,D,1500,14.74,1,0.05,N,17,36-45,low-middle,small,0.046869141357330335,0.0013333333333333333,0.009826666666666668
28501,52,52000,MORTGAGE,1.0,MEDICAL,A,17000,7.88,1,0.33,N,18,46-55,middle,very large,0.3269230769230769,5.882352941176471e-05,0.0004635294117647059
7594,24,60000,MORTGAGE,8.0,PERSONAL,A,18000,7.9,0,0.3,N,3,20-25,middle,very large,0.3,0.00044444444444444447,0.0004388888888888889
10133,26,65520,RENT,3.0,DEBTCONSOLIDATION,A,10000,7.51,0,0.15,N,4,20-25,middle,medium,0.15262515262515264,0.0003,0.0007509999999999999
13132,23,120000,MORTGAGE,3.0,MEDICAL,B,30000,11.49,0,0.25,N,4,20-25,high,very large,0.25,0.0001,0.000383
20412,34,20000,RENT,0.0,MEDICAL,F,5000,18.43,1,0.25,N,9,26-35,low,small,0.25,0.0,0.003686
20390,32,15600,RENT,4.0,HOMEIMPROVEMENT,A,5000,5.42,1,0.32,N,5,26-35,low,small,0.32051282051282054,0.0008,0.001084
26268,36,14004,RENT,0.0,MEDICAL,D,4800,15.28,1,0.34,N,15,26-35,low,small,0.3427592116538132,0.0,0.003183333333333333
21631,29,63000,RENT,5.0,PERSONAL,D,10000,15.33,0,0.16,N,9,26-35,middle,medium,0.15873015873015872,0.0005,0.001533
14206,23,72000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,12000,13.61,1,0.17,N,4,20-25,middle,large,0.16666666666666666,0.0005,0.0011341666666666666
28123,44,140000,OWN,14.0,MEDICAL,B,21500,11.83,0,0.15,N,11,36-45,high,very large,0.15357142857142858,0.0006511627906976744,0.0005502325581395349
11544,25,78200,RENT,9.0,MEDICAL,E,12000,16.4,1,0.13,N,4,20-25,high-middle,large,0.1534526854219949,0.00075,0.0013666666666666666
26927,45,54000,MORTGAGE,1.0,EDUCATION,D,7750,16.07,1,0.14,N,13,36-45,middle,medium,0.14351851851851852,0.00012903225806451613,0.002073548387096774
7605,22,30000,RENT,0.0,PERSONAL,A,8000,9.32,0,0.27,N,4,20-25,low-middle,medium,0.26666666666666666,0.0,0.001165
11532,23,76800,MORTGAGE,0.0,EDUCATION,F,7200,20.89,1,0.09,N,2,20-25,high-middle,medium,0.09375,0.0,0.002901388888888889
13392,26,114000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000,10.0,1,0.05,N,2,20-25,high,medium,0.05263157894736842,0.0006666666666666666,0.0016666666666666668
584,25,54000,RENT,1.0,PERSONAL,D,20000,15.65,1,0.37,Y,3,20-25,middle,very large,0.37037037037037035,5e-05,0.0007825
15900,30,14400,OWN,0.0,HOMEIMPROVEMENT,D,9250,14.96,1,0.64,N,10,26-35,low,medium,0.6423611111111112,0.0,0.0016172972972972974
1170,26,26000,OWN,0.0,DEBTCONSOLIDATION,E,8500,16.45,1,0.33,N,3,20-25,low-middle,medium,0.3269230769230769,0.0,0.0019352941176470587
22050,28,32000,RENT,12.0,DEBTCONSOLIDATION,A,12000,7.88,1,0.38,N,9,26-35,low-middle,large,0.375,0.001,0.0006566666666666666
20857,34,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,11200,7.88,0,0.17,N,6,26-35,middle,large,0.1723076923076923,0.00035714285714285714,0.0007035714285714285
22260,28,83135,MORTGAGE,3.0,EDUCATION,C,8000,13.99,0,0.1,Y,10,26-35,high-middle,medium,0.09622902507968967,0.000375,0.00174875
14117,23,16000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5600,12.84,1,0.35,Y,2,20-25,low,medium,0.35,0.00017857142857142857,0.002292857142857143
5148,22,47484,MORTGAGE,0.0,EDUCATION,B,5325,10.62,0,0.11,N,4,20-25,low-middle,medium,0.11214303765478899,0.0,0.0019943661971830984
19681,33,55000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,3500,10.65,0,0.06,N,5,26-35,middle,small,0.06363636363636363,0.002,0.003042857142857143
24473,28,191250,MORTGAGE,11.0,MEDICAL,E,9000,16.95,1,0.04,N,6,26-35,high,medium,0.047058823529411764,0.0012222222222222222,0.0018833333333333332
14432,22,30000,RENT,1.0,DEBTCONSOLIDATION,C,15000,15.27,1,0.5,N,4,20-25,low-middle,large,0.5,6.666666666666667e-05,0.001018
5020,24,112000,RENT,5.0,DEBTCONSOLIDATION,C,5400,15.27,0,0.05,Y,4,20-25,high,medium,0.048214285714285716,0.000925925925925926,0.0028277777777777776
18732,34,19200,RENT,1.0,PERSONAL,C,5500,15.23,1,0.29,Y,8,26-35,low,medium,0.2864583333333333,0.0001818181818181818,0.002769090909090909
23884,28,24840,RENT,2.0,EDUCATION,A,1500,8.0,1,0.06,N,5,26-35,low,small,0.06038647342995169,0.0013333333333333333,0.005333333333333333
21651,27,75000,OWN,11.0,PERSONAL,D,16000,16.89,0,0.21,Y,5,26-35,middle,very large,0.21333333333333335,0.0006875,0.0010556250000000001
23550,27,34000,RENT,0.0,EDUCATION,E,15000,16.35,1,0.44,Y,10,26-35,low-middle,large,0.4411764705882353,0.0,0.00109
23745,28,120000,MORTGAGE,12.0,EDUCATION,A,10000,5.42,0,0.08,N,6,26-35,high,medium,0.08333333333333333,0.0012,0.000542
17118,29,44000,RENT,4.0,DEBTCONSOLIDATION,C,12000,15.96,1,0.27,Y,7,26-35,low-middle,large,0.2727272727272727,0.0003333333333333333,0.00133
5727,23,42000,RENT,2.0,PERSONAL,C,6000,12.41,1,0.14,N,4,20-25,low-middle,medium,0.14285714285714285,0.0003333333333333333,0.0020683333333333335
18956,28,48528,MORTGAGE,12.0,EDUCATION,A,10000,6.99,0,0.21,N,9,26-35,low-middle,medium,0.20606660072535443,0.0012,0.000699
18112,28,42000,OWN,4.0,PERSONAL,C,8000,15.96,0,0.19,N,7,26-35,low-middle,medium,0.19047619047619047,0.0005,0.0019950000000000002
18331,27,43495,MORTGAGE,3.0,EDUCATION,B,10800,10.99,0,0.25,N,6,26-35,low-middle,large,0.2483044028049201,0.0002777777777777778,0.0010175925925925925
22001,27,44004,RENT,1.0,EDUCATION,D,11750,15.31,1,0.27,Y,8,26-35,low-middle,large,0.26702117989273705,8.510638297872341e-05,0.0013029787234042553
2182,22,19000,RENT,5.0,VENTURE,C,3000,13.06,1,0.16,N,2,20-25,low,small,0.15789473684210525,0.0016666666666666668,0.004353333333333333
12986,22,43000,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.99,1,0.35,N,2,20-25,low-middle,large,0.3488372093023256,0.00046666666666666666,0.0007326666666666667
3196,22,38000,MORTGAGE,6.0,MEDICAL,A,4000,6.76,0,0.11,N,2,20-25,low-middle,small,0.10526315789473684,0.0015,0.0016899999999999999
12161,26,42000,RENT,4.0,DEBTCONSOLIDATION,B,14000,9.45,1,0.33,N,2,20-25,low-middle,large,0.3333333333333333,0.00028571428571428574,0.0006749999999999999
22875,28,55000,RENT,10.0,EDUCATION,B,13000,10.99,0,0.24,N,8,26-35,middle,large,0.23636363636363636,0.0007692307692307692,0.0008453846153846154
9216,22,30000,RENT,1.0,MEDICAL,C,10000,12.53,1,0.33,N,4,20-25,low-middle,medium,0.3333333333333333,0.0001,0.001253
12500,22,30000,OWN,6.0,VENTURE,A,6000,7.49,0,0.2,N,3,20-25,low-middle,medium,0.2,0.001,0.0012483333333333333
80,23,62500,RENT,7.0,MEDICAL,B,26000,11.71,1,0.42,N,2,20-25,middle,very large,0.416,0.0002692307692307692,0.0004503846153846154
21817,33,76248,MORTGAGE,17.0,MEDICAL,A,10400,7.66,0,0.14,N,5,26-35,high-middle,large,0.13639702024971148,0.0016346153846153845,0.0007365384615384615
3430,25,39600,MORTGAGE,5.0,HOMEIMPROVEMENT,B,4800,12.42,0,0.12,N,4,20-25,low-middle,small,0.12121212121212122,0.0010416666666666667,0.0025875
26412,39,24000,RENT,1.0,MEDICAL,A,8500,7.49,1,0.35,N,12,36-45,low,medium,0.3541666666666667,0.00011764705882352942,0.0008811764705882353
18102,30,120000,RENT,3.0,HOMEIMPROVEMENT,E,10000,17.04,0,0.08,N,5,26-35,high,medium,0.08333333333333333,0.0003,0.001704
10687,22,24000,RENT,0.0,PERSONAL,C,12000,14.79,1,0.5,N,2,20-25,low,large,0.5,0.0,0.0012324999999999999
8788,23,24000,RENT,0.0,VENTURE,A,9250,6.54,1,0.39,N,3,20-25,low,medium,0.3854166666666667,0.0,0.000707027027027027
25861,36,36000,RENT,7.0,PERSONAL,A,16000,8.9,1,0.44,N,17,26-35,low-middle,very large,0.4444444444444444,0.0004375,0.00055625
8959,26,59600,MORTGAGE,9.0,VENTURE,E,21000,16.45,1,0.35,N,2,20-25,middle,very large,0.3523489932885906,0.00042857142857142855,0.0007833333333333333
27892,45,118000,MORTGAGE,11.0,EDUCATION,C,9600,13.99,1,0.08,Y,12,36-45,high,medium,0.08135593220338982,0.0011458333333333333,0.0014572916666666666
1761,23,26004,RENT,8.0,DEBTCONSOLIDATION,B,2200,9.91,1,0.08,N,2,20-25,low-middle,small,0.08460236886632826,0.0036363636363636364,0.004504545454545455
678,23,85000,RENT,0.0,MEDICAL,A,20000,7.49,0,0.24,N,2,20-25,high-middle,very large,0.23529411764705882,0.0,0.0003745
14376,22,51000,RENT,6.0,EDUCATION,A,7500,5.99,0,0.15,N,3,20-25,middle,medium,0.14705882352941177,0.0008,0.0007986666666666667
8838,23,50400,RENT,5.0,EDUCATION,B,9400,9.99,0,0.19,N,4,20-25,middle,medium,0.1865079365079365,0.0005319148936170213,0.0010627659574468085
3459,23,50952,RENT,0.0,EDUCATION,C,4000,11.54,0,0.08,Y,4,20-25,middle,small,0.07850525985241011,0.0,0.002885
25886,41,26400,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,12.21,1,0.23,N,16,36-45,low-middle,medium,0.22727272727272727,0.0006666666666666666,0.0020350000000000004
13050,24,33660,RENT,3.0,PERSONAL,A,1800,7.51,0,0.05,N,4,20-25,low-middle,small,0.053475935828877004,0.0016666666666666668,0.004172222222222222
496,26,19200,OTHER,0.0,PERSONAL,C,7500,11.97,1,0.39,Y,2,20-25,low,medium,0.390625,0.0,0.001596
7878,22,60000,OWN,3.0,PERSONAL,D,8700,15.58,0,0.14,Y,4,20-25,middle,medium,0.145,0.0003448275862068965,0.0017908045977011494
955,23,53352,RENT,3.0,VENTURE,A,17500,6.54,1,0.33,N,2,20-25,middle,very large,0.32801019643124907,0.00017142857142857143,0.0003737142857142857
5982,21,44000,MORTGAGE,5.0,VENTURE,D,7500,12.92,1,0.17,N,4,20-25,low-middle,medium,0.17045454545454544,0.0006666666666666666,0.0017226666666666666
23836,29,109900,MORTGAGE,9.0,EDUCATION,C,15000,13.47,1,0.14,Y,10,26-35,high,large,0.1364877161055505,0.0006,0.000898
16856,29,54000,RENT,2.0,HOMEIMPROVEMENT,B,13575,11.71,1,0.25,N,10,26-35,middle,large,0.2513888888888889,0.00014732965009208102,0.0008626151012891345
7103,23,62000,RENT,3.0,EDUCATION,A,7200,7.9,1,0.12,N,3,20-25,middle,medium,0.11612903225806452,0.0004166666666666667,0.0010972222222222223
26480,40,34500,RENT,2.0,PERSONAL,D,5400,12.61,1,0.16,N,13,36-45,low-middle,medium,0.1565217391304348,0.00037037037037037035,0.002335185185185185
37,25,75000,RENT,4.0,HOMEIMPROVEMENT,D,30000,16.89,1,0.4,Y,4,20-25,middle,very large,0.4,0.00013333333333333334,0.000563
12943,23,112976,MORTGAGE,2.0,MEDICAL,A,20000,6.91,0,0.18,N,2,20-25,high,very large,0.17702874946891375,0.0001,0.0003455
18638,34,85000,RENT,7.0,VENTURE,B,5000,11.83,0,0.06,N,5,26-35,high-middle,small,0.058823529411764705,0.0014,0.002366
27979,39,49000,RENT,0.0,DEBTCONSOLIDATION,F,15175,19.13,1,0.31,Y,11,36-45,low-middle,very large,0.3096938775510204,0.0,0.001260626029654036
3212,22,18000,RENT,6.0,MEDICAL,B,4000,11.49,1,0.22,N,4,20-25,low,small,0.2222222222222222,0.0015,0.0028725
1369,24,32304,RENT,8.0,MEDICAL,B,1500,9.91,1,0.05,N,3,20-25,low-middle,small,0.046433878157503716,0.005333333333333333,0.006606666666666667
12909,25,37818,RENT,5.0,DEBTCONSOLIDATION,C,15000,13.48,1,0.4,N,3,20-25,low-middle,large,0.39663652229097257,0.0003333333333333333,0.0008986666666666666
13723,23,150000,MORTGAGE,7.0,MEDICAL,B,30000,9.99,0,0.2,N,3,20-25,high,very large,0.2,0.00023333333333333333,0.000333
19052,29,39000,RENT,2.0,PERSONAL,B,6000,12.69,1,0.15,N,5,26-35,low-middle,medium,0.15384615384615385,0.0003333333333333333,0.002115
19160,30,50000,MORTGAGE,14.0,VENTURE,A,5000,7.88,0,0.1,N,5,26-35,low-middle,small,0.1,0.0028,0.001576
23753,30,120000,MORTGAGE,12.0,EDUCATION,A,6000,5.42,0,0.05,N,9,26-35,high,medium,0.05,0.002,0.0009033333333333334
6769,22,48600,MORTGAGE,6.0,EDUCATION,B,12000,12.42,1,0.25,N,4,20-25,low-middle,large,0.24691358024691357,0.0005,0.001035
19685,35,40000,RENT,3.0,VENTURE,D,7000,16.07,0,0.17,Y,8,26-35,low-middle,medium,0.175,0.00042857142857142855,0.002295714285714286
514,25,38556,RENT,9.0,PERSONAL,C,20000,11.22,1,0.52,Y,4,20-25,low-middle,very large,0.5187260089220873,0.00045,0.0005610000000000001
17854,27,79050,RENT,11.0,MEDICAL,D,4000,14.46,1,0.04,N,9,26-35,high-middle,small,0.05060088551549652,0.00275,0.003615
27884,39,24000,OWN,0.0,HOMEIMPROVEMENT,A,3000,7.74,0,0.13,N,11,36-45,low,small,0.125,0.0,0.0025800000000000003
9504,25,43000,RENT,4.0,EDUCATION,A,10000,7.66,0,0.23,N,3,20-25,low-middle,medium,0.23255813953488372,0.0004,0.000766
11713,21,48000,RENT,5.0,PERSONAL,A,2800,8.9,1,0.06,N,2,20-25,low-middle,small,0.058333333333333334,0.0017857142857142857,0.0031785714285714286
3343,20,32652,MORTGAGE,0.0,PERSONAL,D,6000,14.61,1,0.18,N,4,,low-middle,medium,0.18375597206909225,0.0,0.002435
15830,31,200000,MORTGAGE,3.0,MEDICAL,A,30000,8.9,0,0.15,N,5,26-35,high,very large,0.15,0.0001,0.0002966666666666667
7769,26,43000,RENT,1.0,MEDICAL,C,8000,12.87,0,0.19,Y,3,20-25,low-middle,medium,0.18604651162790697,0.000125,0.00160875
21136,27,30000,RENT,4.0,EDUCATION,B,10000,10.74,1,0.33,N,10,26-35,low-middle,medium,0.3333333333333333,0.0004,0.001074
8146,24,55000,MORTGAGE,8.0,EDUCATION,B,6000,11.99,1,0.11,N,2,20-25,middle,medium,0.10909090909090909,0.0013333333333333333,0.0019983333333333333
5470,26,33000,RENT,1.0,VENTURE,D,6000,14.84,1,0.18,N,2,20-25,low-middle,medium,0.18181818181818182,0.00016666666666666666,0.0024733333333333335
15451,21,13806,RENT,6.0,EDUCATION,C,4750,12.73,1,0.34,Y,2,20-25,low,small,0.34405331015500507,0.0012631578947368421,0.00268
21927,30,69000,RENT,3.0,EDUCATION,B,11200,12.42,1,0.16,N,6,26-35,middle,large,0.16231884057971013,0.00026785714285714287,0.0011089285714285715
9531,22,45000,RENT,6.0,MEDICAL,B,10000,9.91,0,0.22,N,2,20-25,low-middle,medium,0.2222222222222222,0.0006,0.000991
16107,33,50000,RENT,0.0,HOMEIMPROVEMENT,A,20400,6.54,1,0.41,N,7,26-35,low-middle,very large,0.408,0.0,0.00032058823529411765
23476,27,110000,OWN,0.0,VENTURE,D,25000,16.32,0,0.23,Y,7,26-35,high,very large,0.22727272727272727,0.0,0.0006528
19182,29,14400,RENT,2.0,PERSONAL,C,7000,12.84,1,0.49,N,5,26-35,low,medium,0.4861111111111111,0.00028571428571428574,0.0018342857142857143
8014,21,10000,RENT,0.0,PERSONAL,D,5000,12.17,1,0.5,Y,2,20-25,low,small,0.5,0.0,0.002434
6793,22,35350,RENT,3.0,DEBTCONSOLIDATION,B,7000,9.99,0,0.2,N,3,20-25,low-middle,medium,0.19801980198019803,0.00042857142857142855,0.001427142857142857
13443,24,60000,RENT,7.0,HOMEIMPROVEMENT,C,15000,13.85,0,0.25,Y,2,20-25,middle,large,0.25,0.00046666666666666666,0.0009233333333333333
26731,38,48000,MORTGAGE,23.0,MEDICAL,D,9000,15.21,1,0.19,Y,15,36-45,low-middle,medium,0.1875,0.0025555555555555557,0.00169
3875,22,40800,MORTGAGE,6.0,PERSONAL,A,7975,5.79,0,0.2,N,3,20-25,low-middle,medium,0.1954656862745098,0.0007523510971786833,0.0007260188087774295
10578,25,36000,RENT,7.0,MEDICAL,B,11325,12.69,1,0.31,N,4,20-25,low-middle,large,0.3145833333333333,0.0006181015452538631,0.0011205298013245032
16884,28,31000,MORTGAGE,0.0,VENTURE,B,11300,9.91,0,0.36,N,5,26-35,low-middle,large,0.36451612903225805,0.0,0.0008769911504424778
17857,32,96000,RENT,14.0,DEBTCONSOLIDATION,E,4000,17.93,1,0.04,Y,9,26-35,high-middle,small,0.041666666666666664,0.0035,0.0044824999999999995
13683,25,133000,MORTGAGE,8.0,DEBTCONSOLIDATION,F,3000,17.9,1,0.02,Y,2,20-25,high,small,0.022556390977443608,0.0026666666666666666,0.005966666666666666
12252,23,98280,MORTGAGE,7.0,EDUCATION,A,9400,6.62,0,0.1,N,3,20-25,high-middle,medium,0.09564509564509564,0.0007446808510638298,0.0007042553191489362
10769,22,34500,RENT,3.0,EDUCATION,D,12000,14.84,1,0.35,Y,2,20-25,low-middle,large,0.34782608695652173,0.00025,0.0012366666666666667
24401,33,163400,MORTGAGE,17.0,EDUCATION,E,10000,18.39,1,0.06,N,5,26-35,high,medium,0.06119951040391677,0.0017,0.0018390000000000001
14268,24,64000,MORTGAGE,7.0,DEBTCONSOLIDATION,F,4000,20.89,1,0.06,Y,2,20-25,middle,small,0.0625,0.00175,0.0052225
9411,25,39500,RENT,2.0,MEDICAL,A,10000,5.99,0,0.25,N,2,20-25,low-middle,medium,0.25316455696202533,0.0002,0.000599
3082,23,29856,RENT,0.0,PERSONAL,A,10300,8.94,1,0.34,N,4,20-25,low-middle,large,0.344989281886388,0.0,0.0008679611650485436
6595,22,53832,MORTGAGE,2.0,MEDICAL,C,11700,12.87,0,0.22,N,2,20-25,middle,large,0.21734284440481497,0.00017094017094017094,0.0010999999999999998
28039,36,238000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,25000,15.95,1,0.11,N,17,26-35,high,very large,0.10504201680672269,8e-05,0.000638
12618,25,36000,RENT,0.0,VENTURE,D,14500,14.54,1,0.4,Y,2,20-25,low-middle,large,0.4027777777777778,0.0,0.0010027586206896551
5422,24,30000,RENT,6.0,MEDICAL,A,6000,7.51,0,0.2,N,3,20-25,low-middle,medium,0.2,0.001,0.0012516666666666666
19725,29,40000,RENT,2.0,DEBTCONSOLIDATION,D,7000,14.91,1,0.17,Y,9,26-35,low-middle,medium,0.175,0.00028571428571428574,0.00213
432,25,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,N,2,20-25,low-middle,very large,0.5116279069767442,0.0004090909090909091,0.0005959090909090908
15259,24,106000,RENT,6.0,HOMEIMPROVEMENT,B,13000,12.69,1,0.12,N,4,20-25,high,large,0.12264150943396226,0.00046153846153846153,0.0009761538461538461
591,24,60000,RENT,8.0,PERSONAL,D,20000,13.87,1,0.33,N,4,20-25,middle,very large,0.3333333333333333,0.0004,0.0006935
4274,25,42642,OWN,8.0,EDUCATION,F,10000,15.76,0,0.23,Y,3,20-25,low-middle,medium,0.23451057642699685,0.0008,0.001576
2333,22,33685,MORTGAGE,6.0,EDUCATION,C,5000,13.85,0,0.15,N,3,20-25,low-middle,small,0.14843402107763098,0.0012,0.00277
14913,23,43000,RENT,1.0,DEBTCONSOLIDATION,A,3000,8.49,0,0.07,N,3,20-25,low-middle,small,0.06976744186046512,0.0003333333333333333,0.00283
26995,37,108000,RENT,16.0,EDUCATION,B,8000,10.46,1,0.07,N,14,36-45,high,medium,0.07407407407407407,0.002,0.0013075
24962,31,101000,RENT,3.0,DEBTCONSOLIDATION,A,20000,7.9,0,0.2,N,5,26-35,high,very large,0.19801980198019803,0.00015,0.000395
4602,24,24000,RENT,1.0,PERSONAL,A,8500,7.9,1,0.35,N,3,20-25,low,medium,0.3541666666666667,0.00011764705882352942,0.0009294117647058824
16109,31,30372,RENT,2.0,PERSONAL,D,20200,14.74,1,0.67,Y,5,26-35,low-middle,very large,0.665086263663901,9.900990099009902e-05,0.0007297029702970297
22610,28,170000,RENT,1.0,HOMEIMPROVEMENT,A,12000,5.79,0,0.07,N,6,26-35,high,large,0.07058823529411765,8.333333333333333e-05,0.0004825
10797,25,62900,MORTGAGE,9.0,MEDICAL,D,8825,15.7,1,0.12,Y,3,20-25,middle,medium,0.140302066772655,0.0010198300283286118,0.0017790368271954674
1110,22,25200,MORTGAGE,7.0,MEDICAL,C,4000,12.73,1,0.16,N,2,20-25,low-middle,small,0.15873015873015872,0.00175,0.0031825
26236,39,40000,OWN,4.0,HOMEIMPROVEMENT,A,15000,5.42,0,0.38,N,13,36-45,low-middle,large,0.375,0.0002666666666666667,0.00036133333333333335
26983,39,75000,RENT,0.0,VENTURE,A,8000,6.54,0,0.11,N,15,36-45,middle,medium,0.10666666666666667,0.0,0.0008175
16857,27,37200,RENT,0.0,MEDICAL,C,13500,10.78,1,0.36,N,6,26-35,low-middle,large,0.3629032258064516,0.0,0.0007985185185185185
10845,22,39000,RENT,1.0,EDUCATION,B,12000,11.11,1,0.31,N,3,20-25,low-middle,large,0.3076923076923077,8.333333333333333e-05,0.0009258333333333333
7748,25,60000,MORTGAGE,9.0,PERSONAL,A,1800,8.49,0,0.03,N,4,20-25,middle,small,0.03,0.005,0.004716666666666667
16220,32,96000,RENT,7.0,PERSONAL,D,20000,14.42,0,0.21,N,9,26-35,high-middle,very large,0.20833333333333334,0.00035,0.000721
17089,34,33600,MORTGAGE,4.0,EDUCATION,B,6000,10.99,0,0.18,N,6,26-35,low-middle,medium,0.17857142857142858,0.0006666666666666666,0.0018316666666666668
2351,22,44000,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.86,1,0.27,N,2,20-25,low-middle,large,0.2727272727272727,0.00025,0.0009883333333333333
